faceoffWinPct,goals_against,goalsAgainstPerGame,goals_for,goalsForPerGame,losses,ot_losses,penaltyKillNetPct,pk_pct,pointPct,points,powerPlayNetPct,pp_pct,regulationAndOtWins,seasonId,shots_against_per_game,shots_per_game,teamFullName,teamId,teamShutouts,ties,wins,winsInRegulation,winsInShootout,team,season,win_pct,goal_diff_per_game,name,team.1,position,situation,games_played_y,xGoalsPercentage,corsi_pct,fenwickPercentage,iceTime,xOnGoalFor,xgf,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shots_for,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,gf,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,hdcf,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xga,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shots_against,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,ga,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,hdca,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst,goalie_gsax,goalie_sv_pct,games_played,games,xgf_per60,xga_per60,hdcf_per60,hdca_per60,xgf_pct,goals_for_per_game,goals_against_per_game
0.450241,243,2.96341,244,2.9756,37,6,0.82716,0.798354,0.51219,84,0.121076,0.165919,37,20232024,29.29268292682927,30.914634146341463,Buffalo Sabres,7,5,,39,33,2,BUF,20232024,0.47560975609756095,0.012195121951219513,BUF,BUF,Team Level,all,82,0.48,0.5,0.5,297505.0,2609.81,249.63,175.74,619.0,86.49,1419.81,1040.34,239.81,249.11,239.32,2535.0,1056.0,1335.0,4926.0,244.0,237.0,31.0,507.0,14.0,1300.0,1289.0,2291.0,3347.0,289.0,641.0,2054.0,1786.0,542.0,491.0,2688.0,641.0,262.0,80.1,78.14,91.38,112.0,72.0,60.0,4895.03,3591.0,3571.78,247.0,38.89,49.68,49.68,238.83,238.28,232.17,2601.98,268.49,181.43,622.78,87.32,1399.92,997.07,253.99,270.95,256.32,2402.0,1155.0,1294.0,4851.0,243.0,295.0,28.0,475.0,9.0,1241.0,1294.0,2159.0,3314.0,275.0,601.0,2508.0,2077.0,566.0,554.0,2545.0,699.0,313.0,74.45,88.7,105.33,89.0,76.0,78.0,4903.35,3557.0,3590.7,263.0,40.47,60.28,60.28,248.67,250.67,241.85,8.24297866980753,0.9046990547597876,82,82,0.05034470008907413,0.054148333641451406,0.05283944807650292,0.06312498949597486,0.48179958310816023,2.975609756097561,2.9634146341463414
0.535349,281,3.42682,264,3.21951,39,5,0.81893,0.806585,0.4939,81,0.187755,0.224489,38,20232024,29.975609756097562,30.682926829268293,New Jersey Devils,1,1,,38,33,0,NJD,20232024,0.4634146341463415,-0.2073170731707317,NJD,NJD,Team Level,all,82,0.5,0.52,0.51,296958.0,2628.02,274.6,179.92,639.14,90.21,1405.88,1006.38,259.09,275.46,259.95,2516.0,1082.0,1534.0,5132.0,264.0,321.0,38.0,493.0,12.0,1186.0,1322.0,2252.0,3334.0,283.0,627.0,2461.0,1667.0,563.0,644.0,2598.0,648.0,352.0,74.39,82.3,117.92,92.0,82.0,90.0,5137.69,3598.0,3603.33,310.0,40.18,73.52,73.58,241.13,242.0,234.94,2567.06,269.61,174.63,606.8,86.74,1374.01,1011.21,256.31,271.18,257.78,2458.0,1065.0,1229.0,4752.0,281.0,290.0,36.0,451.0,14.0,1189.0,1298.0,2177.0,3242.0,282.0,639.0,2136.0,1868.0,582.0,585.0,2522.0,673.0,328.0,70.22,83.64,115.75,89.0,85.0,107.0,4774.95,3523.0,3541.51,268.0,38.71,59.39,59.39,248.93,250.17,242.09,-2.2428091436287683,0.8968704891170954,82,82,0.05548259349807044,0.054474370112945265,0.07112116865011214,0.06627199806033175,0.50458462725786,3.2195121951219514,3.426829268292683
0.496267,267,3.25609,253,3.08536,39,5,0.853061,0.808164,0.4939,81,0.13492,0.178571,38,20232024,29.73170731707317,31.378048780487806,Calgary Flames,20,2,,38,32,0,CGY,20232024,0.4634146341463415,-0.17073170731707318,CGY,CGY,Team Level,all,82,0.5,0.51,0.52,297732.0,2726.17,251.34,181.43,670.67,92.5,1484.39,1090.67,241.88,250.65,241.21,2573.0,1198.0,1486.0,5257.0,253.0,268.0,31.0,551.0,18.0,1279.0,1402.0,2320.0,3518.0,303.0,669.0,2394.0,1748.0,621.0,811.0,2913.0,580.0,278.0,79.51,72.53,99.28,92.0,75.0,86.0,5221.64,3771.0,3751.0,401.0,40.41,51.47,51.5,240.24,239.66,233.72,2574.93,256.23,173.98,619.2,85.8,1377.17,1017.61,245.46,257.71,246.92,2438.0,1092.0,1479.0,5009.0,267.0,237.0,29.0,540.0,7.0,1218.0,1261.0,2171.0,3263.0,308.0,668.0,2428.0,1724.0,707.0,686.0,2580.0,669.0,281.0,72.94,83.25,100.04,112.0,76.0,79.0,5052.18,3530.0,3559.55,364.0,38.81,50.41,50.45,244.6,245.89,239.69,1.6091904666539911,0.8977563287614969,82,82,0.05065092096247632,0.05163637096449156,0.0560235379468784,0.05662810850026198,0.4951829304332407,3.0853658536585367,3.2560975609756095
0.475171,232,2.82926,214,2.60975,35,13,0.815315,0.788289,0.4939,81,0.169421,0.206611,31,20232024,29.158536585365855,28.634146341463413,Seattle Kraken,55,5,,34,28,3,SEA,20232024,0.4146341463414634,-0.21951219512195122,SEA,SEA,Team Level,all,82,0.51,0.51,0.5,299637.0,2510.3,231.6,168.8,618.09,84.94,1386.71,995.86,221.57,233.04,222.98,2348.0,1138.0,1553.0,5039.0,214.0,233.0,24.0,486.0,9.0,1262.0,1282.0,2134.0,3272.0,260.0,597.0,2153.0,1828.0,686.0,420.0,2659.0,575.0,252.0,75.54,71.18,84.88,96.0,58.0,60.0,5052.65,3486.0,3495.44,191.0,37.26,47.9,47.9,220.96,222.14,216.08,2534.42,224.66,170.14,624.84,86.86,1416.11,1020.38,215.03,225.41,215.81,2391.0,1152.0,1301.0,4844.0,232.0,255.0,31.0,568.0,11.0,1204.0,1273.0,2159.0,3311.0,276.0,614.0,2378.0,1768.0,717.0,541.0,2727.0,577.0,239.0,73.91,70.29,80.45,83.0,78.0,71.0,4857.33,3543.0,3558.32,257.0,37.75,49.03,49.03,213.38,214.28,208.54,1.662322589227382,0.9095072914271388,82,82,0.046376115099270115,0.044986433584637414,0.05046105788003485,0.0478579080687632,0.5076053127602682,2.6097560975609757,2.8292682926829267
0.509871,281,3.42682,250,3.04878,41,4,0.779591,0.751021,0.4756,78,0.15901,0.180212,32,20232024,29.658536585365855,31.73170731707317,Ottawa Senators,9,2,,37,25,5,OTT,20232024,0.45121951219512196,-0.3780487804878049,OTT,OTT,Team Level,all,82,0.51,0.51,0.52,298497.0,2744.85,251.67,180.59,674.82,93.54,1472.6,1086.85,239.76,251.57,239.71,2602.0,1159.0,1427.0,5188.0,250.0,298.0,29.0,518.0,13.0,1361.0,1321.0,2352.0,3511.0,322.0,711.0,2376.0,1994.0,597.0,797.0,2855.0,615.0,291.0,76.17,77.04,98.46,89.0,98.0,63.0,5159.11,3761.0,3744.29,467.0,40.67,59.43,60.4,231.86,231.8,226.36,2508.59,246.55,165.98,615.15,84.64,1326.52,992.21,232.57,247.9,233.92,2432.0,1000.0,1460.0,4892.0,281.0,288.0,35.0,487.0,11.0,1163.0,1202.0,2151.0,3151.0,350.0,782.0,2284.0,2062.0,585.0,711.0,2546.0,583.0,303.0,71.82,72.59,102.15,110.0,94.0,77.0,4945.68,3432.0,3460.55,413.0,36.97,59.66,59.78,223.73,225.15,218.08,-10.084475560632074,0.891759834114246,82,82,0.0505874430898803,0.04955828701795999,0.05849305018140886,0.06090513472497212,0.5051382923206615,3.048780487804878,3.426829268292683
0.472216,298,3.63414,234,2.85365,43,12,0.783898,0.762712,0.40243,66,0.122641,0.150943,24,20232024,34.41463414634146,29.975609756097562,Columbus Blue Jackets,29,1,,27,21,3,CBJ,20232024,0.32926829268292684,-0.7804878048780488,CBJ,CBJ,Team Level,all,82,0.45,0.48,0.47,298718.0,2592.56,237.61,174.27,634.04,89.3,1410.33,1032.44,225.45,237.57,225.5,2458.0,1120.0,1474.0,5052.0,234.0,286.0,26.0,554.0,13.0,1250.0,1241.0,2224.0,3344.0,281.0,616.0,2184.0,1577.0,517.0,463.0,2711.0,606.0,261.0,77.7,74.86,85.04,87.0,86.0,61.0,5040.21,3578.0,3575.16,255.0,38.56,52.28,52.28,223.88,224.15,217.31,2897.53,289.47,200.41,691.46,99.0,1581.01,1130.66,273.13,290.7,274.33,2822.0,1170.0,1523.0,5515.0,298.0,320.0,35.0,541.0,9.0,1428.0,1396.0,2524.0,3694.0,255.0,574.0,2441.0,1388.0,506.0,499.0,2932.0,727.0,333.0,86.23,90.13,113.11,115.0,104.0,79.0,5548.24,3992.0,4012.01,250.0,44.5,67.49,67.54,266.42,267.66,258.35,-0.5266849718989938,0.9055258467087643,82,82,0.047725948888249124,0.05814246212146574,0.05242402533493127,0.0668858254273261,0.45080443196478714,2.8536585365853657,3.6341463414634148
0.466475,293,3.57317,203,2.4756,50,5,0.760606,0.724243,0.35975,59,0.157446,0.178723,26,20232024,32.51219512195122,26.75609756097561,Anaheim Ducks,24,1,,27,21,1,ANA,20232024,0.32926829268292684,-1.0975609756097562,ANA,ANA,Team Level,all,82,0.44,0.45,0.45,297099.0,2296.39,219.06,149.97,548.91,77.22,1234.67,926.17,208.71,217.74,207.45,2194.0,962.0,1175.0,4331.0,203.0,209.0,28.0,466.0,9.0,1083.0,1186.0,1991.0,2953.0,407.0,914.0,2115.0,1914.0,502.0,579.0,2364.0,535.0,257.0,66.37,66.66,86.03,70.0,60.0,73.0,4269.29,3156.0,3118.32,285.0,33.42,47.49,47.49,204.98,203.72,198.0,2799.24,281.69,193.7,664.79,94.3,1533.29,1089.3,266.21,284.82,269.24,2666.0,1192.0,1452.0,5310.0,293.0,281.0,40.0,541.0,12.0,1402.0,1329.0,2373.0,3565.0,325.0,741.0,2419.0,1588.0,526.0,657.0,2808.0,759.0,291.0,81.13,94.93,105.63,98.0,112.0,83.0,5412.35,3858.0,3921.8,306.0,43.73,60.45,60.45,264.92,267.83,258.66,-5.84563415774352,0.8981081936693622,82,82,0.04423979885492714,0.05688810800440257,0.05190189128876233,0.05876828935809275,0.4374638042935597,2.475609756097561,3.573170731707317
0.462608,289,3.52439,178,2.17073,53,6,0.770562,0.757576,0.31707,52,0.131914,0.165957,22,20232024,32.71951219512195,26.25609756097561,Chicago Blackhawks,16,1,,23,17,1,CHI,20232024,0.2804878048780488,-1.353658536585366,CHI,CHI,Team Level,all,82,0.43,0.45,0.44,296998.0,2214.66,206.24,148.88,543.56,74.36,1198.17,874.78,196.95,204.17,194.95,2153.0,893.0,1210.0,4256.0,178.0,237.0,29.0,468.0,7.0,1014.0,1142.0,1975.0,2868.0,279.0,641.0,2029.0,1871.0,714.0,747.0,2319.0,495.0,232.0,63.48,61.72,81.04,60.0,57.0,61.0,4156.75,3046.0,2992.27,424.0,33.19,51.15,51.2,188.24,186.26,182.12,2752.86,274.4,188.63,655.49,92.72,1505.07,1093.69,262.29,278.54,266.24,2683.0,1127.0,1455.0,5265.0,289.0,273.0,35.0,482.0,15.0,1328.0,1423.0,2394.0,3521.0,281.0,644.0,2357.0,1542.0,546.0,618.0,2796.0,717.0,297.0,83.07,88.86,102.48,108.0,108.0,73.0,5412.09,3810.0,3893.33,303.0,41.47,59.38,59.38,256.5,260.32,253.23,-3.810319481315093,0.8988820532748178,82,82,0.0416649270365457,0.0554347167320992,0.04686900248486522,0.06000040404312487,0.4290945406125167,2.1707317073170733,3.524390243902439
0.490405,326,3.9756,180,2.19512,54,9,0.765873,0.753969,0.28658,47,0.163461,0.201923,18,20232024,35.13414634146341,25.23170731707317,San Jose Sharks,28,2,,19,14,1,SJS,20232024,0.23170731707317074,-1.7804878048780488,SJS,SJS,Team Level,all,82,0.4,0.43,0.42,298209.0,2226.33,205.42,151.06,551.84,77.17,1211.14,878.4,196.33,203.12,194.09,2069.0,1006.0,1295.0,4370.0,180.0,241.0,20.0,416.0,3.0,1068.0,1167.0,1889.0,2895.0,297.0,668.0,2300.0,1873.0,544.0,451.0,2303.0,539.0,233.0,63.29,67.86,74.26,73.0,65.0,42.0,4283.67,3075.0,3031.56,254.0,33.39,46.37,46.37,192.44,190.52,185.09,3019.24,313.38,213.19,710.14,101.74,1669.67,1182.88,294.46,318.48,299.28,2881.0,1310.0,1635.0,5826.0,326.0,336.0,50.0,622.0,7.0,1528.0,1372.0,2555.0,3865.0,257.0,576.0,2391.0,1454.0,603.0,609.0,3058.0,765.0,368.0,91.35,94.05,127.98,124.0,108.0,94.0,5989.34,4191.0,4276.72,263.0,47.51,73.94,73.98,286.91,291.37,280.81,-1.63259983583741,0.8931672972470611,82,82,0.04133074454493325,0.06305242296510165,0.04687987284085993,0.07404203092461997,0.3959521973785659,2.1951219512195124,3.975609756097561
0.493291,190,2.31707,275,3.35365,22,4,0.81407,0.79397,0.70731,116,0.270642,0.28899,54,20242025,27.182926829268293,28.24390243902439,Winnipeg Jets,52,10,,56,43,2,WPG,20242025,0.6829268292682927,1.0365853658536586,WPG,WPG,Team Level,all,82,0.53,0.5,0.51,297595.0,2562.68,257.74,171.27,623.01,86.52,1389.55,1010.97,245.9,260.74,248.78,2316.0,1224.0,1250.0,4790.0,275.0,271.0,39.0,518.0,6.0,1097.0,1373.0,2041.0,3265.0,227.0,503.0,2206.0,1700.0,415.0,1147.0,2559.0,680.0,301.0,70.24,83.67,103.84,91.0,90.0,94.0,4867.29,3540.0,3589.7,549.0,37.93,57.44,57.51,238.11,240.82,234.75,2494.24,230.89,166.12,622.11,85.37,1366.18,991.33,220.4,229.91,219.41,2229.0,1233.0,1378.0,4840.0,190.0,253.0,23.0,499.0,6.0,1197.0,1317.0,2039.0,3272.0,249.0,537.0,2266.0,2007.0,396.0,1209.0,2642.0,570.0,250.0,72.79,71.42,86.67,73.0,51.0,66.0,4775.98,3462.0,3431.32,570.0,36.7,48.63,48.63,218.96,217.88,212.46,27.00823742188955,0.9249047271440825,82,82,0.051964582738285255,0.046551185335775125,0.06068650346948034,0.05040407264907004,0.5274747764156928,3.3536585365853657,2.317073170731707
0.501848,229,2.79268,286,3.4878,22,9,0.853556,0.820084,0.67682,111,0.203619,0.235294,49,20242025,27.20731707317073,27.658536585365855,Washington Capitals,15,3,,51,43,2,WSH,20242025,0.6219512195121951,0.6951219512195121,WSH,WSH,Team Level,all,82,0.52,0.5,0.51,298534.0,2566.19,274.21,167.8,622.85,87.07,1368.66,1015.39,261.01,276.03,262.82,2268.0,1268.0,1348.0,4884.0,286.0,255.0,31.0,475.0,3.0,1054.0,1463.0,1982.0,3250.0,296.0,671.0,2308.0,1580.0,362.0,1211.0,2535.0,679.0,322.0,73.73,86.29,114.2,103.0,83.0,100.0,4930.33,3536.0,3568.24,560.0,37.14,53.95,54.02,257.34,259.15,251.62,2525.94,250.38,166.37,606.77,85.76,1355.26,986.46,236.53,250.36,236.58,2231.0,1220.0,1458.0,4909.0,229.0,252.0,27.0,478.0,9.0,1097.0,1386.0,2002.0,3222.0,281.0,642.0,2291.0,1612.0,355.0,1192.0,2503.0,663.0,285.0,71.54,83.22,95.62,75.0,82.0,72.0,4889.07,3451.0,3443.75,564.0,37.18,55.8,55.8,231.75,231.88,224.48,9.924780561091833,0.9019504350196182,82,82,0.055111310604487256,0.050321906382522597,0.06471624672566609,0.057279907816195144,0.522712975847805,3.4878048780487805,2.792682926829268
0.504107,214,2.60975,274,3.34146,22,10,0.792899,0.757397,0.67073,110,0.267379,0.283422,49,20242025,26.109756097560975,30.24390243902439,Vegas Golden Knights,54,6,,50,46,1,VGK,20242025,0.6097560975609756,0.7317073170731707,VGK,VGK,Team Level,all,82,0.54,0.51,0.52,298066.0,2662.75,275.76,177.08,637.44,88.61,1423.85,1036.26,259.83,278.14,262.14,2480.0,1159.0,1324.0,4963.0,274.0,274.0,32.0,543.0,8.0,1192.0,1348.0,2206.0,3365.0,189.0,431.0,2332.0,1488.0,401.0,1304.0,2625.0,676.0,338.0,77.74,83.76,114.25,93.0,97.0,84.0,5025.8,3639.0,3678.18,599.0,38.98,58.29,58.31,256.44,258.63,249.08,2467.91,232.08,162.86,606.62,83.86,1341.14,967.43,219.34,231.82,219.09,2141.0,1253.0,1395.0,4789.0,214.0,267.0,36.0,454.0,6.0,1183.0,1270.0,1927.0,3180.0,207.0,463.0,2294.0,1918.0,386.0,1265.0,2534.0,598.0,262.0,72.61,74.27,85.21,80.0,69.0,65.0,4758.7,3394.0,3382.52,590.0,35.82,56.59,56.83,211.07,210.81,204.32,7.91071663828909,0.9055971408266392,82,82,0.05550985352237424,0.04671717002274664,0.0680386223185469,0.05273999718183221,0.5430056710775046,3.341463414634146,2.6097560975609757
0.537442,229,2.79268,267,3.25609,26,4,0.804255,0.778724,0.65853,108,0.215596,0.247706,51,20242025,29.341463414634145,28.024390243902438,Toronto Maple Leafs,10,5,,52,41,1,TOR,20242025,0.6341463414634146,0.4634146341463415,TOR,TOR,Team Level,all,82,0.49,0.47,0.48,297635.0,2498.87,261.11,168.13,595.97,83.33,1342.19,967.26,247.42,262.62,248.87,2298.0,1120.0,1240.0,4658.0,267.0,243.0,28.0,464.0,5.0,1030.0,1409.0,2031.0,3151.0,276.0,618.0,2433.0,1962.0,378.0,1234.0,2487.0,626.0,305.0,71.21,78.74,111.16,88.0,95.0,84.0,4684.16,3418.0,3438.69,610.0,37.59,52.05,52.33,246.37,247.55,239.5,2672.42,266.66,177.42,657.52,90.63,1461.9,1048.86,251.32,266.57,251.24,2406.0,1297.0,1496.0,5199.0,229.0,291.0,27.0,516.0,2.0,1219.0,1446.0,2177.0,3474.0,260.0,603.0,2094.0,1711.0,381.0,1189.0,2765.0,634.0,304.0,76.34,79.56,110.77,84.0,76.0,69.0,5172.54,3703.0,3699.71,536.0,39.43,58.63,58.81,247.28,247.26,239.04,14.73014321510787,0.9155407159726454,82,82,0.05263695465923027,0.0537557746904766,0.06148470441984309,0.06128311522502394,0.4947420277772515,3.2560975609756095,2.792682926829268
0.521353,222,2.70731,275,3.35365,26,6,0.855263,0.820176,0.64634,106,0.204,0.22,48,20242025,29.048780487804876,28.353658536585368,Dallas Stars,25,4,,50,41,2,DAL,20242025,0.6097560975609756,0.6463414634146342,DAL,DAL,Team Level,all,82,0.52,0.5,0.49,297658.0,2542.88,269.84,169.99,618.55,86.99,1346.27,976.36,257.49,271.48,259.07,2325.0,1143.0,1453.0,4921.0,275.0,281.0,35.0,463.0,10.0,1109.0,1330.0,2050.0,3193.0,246.0,526.0,2527.0,1245.0,373.0,1340.0,2423.0,752.0,293.0,72.71,95.45,101.68,83.0,101.0,91.0,4966.59,3468.0,3497.66,633.0,37.84,55.21,55.21,252.47,253.99,247.52,2625.27,253.45,170.95,641.07,88.03,1409.42,1026.08,240.65,252.35,239.6,2382.0,1207.0,1262.0,4851.0,222.0,243.0,29.0,524.0,10.0,1130.0,1460.0,2160.0,3367.0,260.0,571.0,2320.0,2081.0,440.0,1267.0,2643.0,661.0,285.0,76.34,79.53,97.59,75.0,76.0,71.0,4806.45,3589.0,3559.98,552.0,37.85,50.82,50.82,240.49,239.33,233.09,9.711619980059284,0.9133275451209796,82,82,0.054392625093227794,0.051088833493472374,0.05906107008714699,0.057448481142788034,0.515660532400772,3.3536585365853657,2.707317073170732
0.506218,203,2.4756,249,3.03658,25,9,0.831223,0.814346,0.64024,105,0.149758,0.178743,47,20242025,25.524390243902438,28.097560975609756,Los Angeles Kings,26,6,,48,43,1,LAK,20242025,0.5853658536585366,0.5609756097560976,LAK,LAK,Team Level,all,82,0.54,0.53,0.53,297801.0,2634.81,250.96,176.05,648.33,89.24,1423.08,1039.33,240.11,253.24,242.31,2304.0,1323.0,1428.0,5055.0,249.0,278.0,37.0,478.0,9.0,1172.0,1441.0,2055.0,3378.0,279.0,616.0,2319.0,1742.0,351.0,1150.0,2711.0,634.0,282.0,75.51,79.08,96.37,101.0,69.0,79.0,5121.54,3627.0,3670.3,520.0,38.74,58.15,58.34,231.34,233.37,228.53,2333.72,213.91,156.71,567.97,78.7,1261.81,920.97,205.78,213.71,205.57,2093.0,1108.0,1302.0,4503.0,203.0,224.0,32.0,395.0,8.0,1003.0,1368.0,1890.0,2998.0,249.0,554.0,2264.0,1826.0,380.0,1141.0,2399.0,591.0,211.0,66.29,73.56,74.06,82.0,69.0,52.0,4465.28,3201.0,3181.73,496.0,34.98,45.03,45.13,203.7,203.23,199.24,9.414159064810834,0.9106300332910366,82,82,0.05056262403417047,0.043097907663171044,0.056816464686149475,0.042511610102048014,0.5398498504958376,3.0365853658536586,2.475609756097561
0.470775,231,2.81707,273,3.32926,29,4,0.822115,0.798077,0.62195,102,0.217948,0.247863,45,20242025,25.926829268292682,29.890243902439025,Colorado Avalanche,21,5,,49,40,4,COL,20242025,0.5975609756097561,0.5121951219512195,COL,COL,Team Level,all,82,0.53,0.54,0.54,298088.0,2668.05,259.53,176.51,651.61,90.08,1473.88,1049.38,247.71,260.64,248.78,2451.0,1250.0,1541.0,5242.0,273.0,250.0,32.0,468.0,7.0,1203.0,1500.0,2178.0,3428.0,234.0,508.0,2223.0,1549.0,416.0,1234.0,2761.0,665.0,275.0,81.1,81.76,96.66,108.0,79.0,86.0,5264.06,3701.0,3712.7,515.0,39.24,52.46,52.76,246.0,247.09,240.42,2325.69,231.75,155.84,570.77,78.41,1250.73,899.5,221.07,231.82,221.15,2126.0,1061.0,1319.0,4506.0,231.0,251.0,34.0,470.0,4.0,994.0,1237.0,1895.0,2956.0,264.0,561.0,2499.0,1633.0,383.0,1252.0,2321.0,606.0,260.0,62.49,76.34,92.91,79.0,75.0,77.0,4498.37,3187.0,3186.6,570.0,34.73,52.62,52.62,213.85,214.04,209.36,6.908509973770792,0.9084842951948904,82,82,0.05223893615308231,0.046647298784251626,0.05535278172888543,0.052333539089128044,0.5282730825598436,3.3292682926829267,2.817073170731707
0.500841,216,2.63414,292,3.56097,27,8,0.868932,0.815534,0.62195,102,0.202586,0.25862,45,20242025,28.195121951219512,28.573170731707318,Tampa Bay Lightning,14,7,,47,41,2,TBL,20242025,0.573170731707317,0.926829268292683,TBL,TBL,Team Level,all,82,0.53,0.51,0.51,297955.0,2577.64,271.73,178.85,606.97,85.37,1385.73,998.35,261.05,274.33,263.54,2343.0,1184.0,1383.0,4910.0,292.0,243.0,33.0,519.0,4.0,1141.0,1328.0,2051.0,3235.0,259.0,590.0,2381.0,1443.0,348.0,1190.0,2533.0,696.0,298.0,74.83,87.57,109.32,102.0,98.0,92.0,4996.46,3527.0,3570.91,513.0,39.88,52.21,52.49,259.12,261.44,255.83,2477.09,242.89,165.83,607.91,84.02,1327.84,966.49,227.82,240.99,226.08,2312.0,1083.0,1297.0,4692.0,216.0,250.0,20.0,508.0,11.0,1012.0,1398.0,2096.0,3179.0,280.0,637.0,2373.0,1996.0,379.0,1202.0,2501.0,626.0,268.0,72.36,76.41,94.12,88.0,74.0,54.0,4619.34,3395.0,3362.23,571.0,36.61,51.68,51.72,227.78,226.37,218.05,19.11474210746003,0.9132931719629614,82,82,0.05471900119145509,0.04891141279723448,0.06000906177107281,0.053967881055864135,0.5280206754498465,3.5609756097560976,2.6341463414634148
0.509074,235,2.86585,259,3.15853,29,5,0.805825,0.781554,0.61585,101,0.218604,0.237209,48,20242025,26.963414634146343,31.98780487804878,Edmonton Oilers,22,4,,48,36,0,EDM,20242025,0.5853658536585366,0.2926829268292683,EDM,EDM,Team Level,all,82,0.55,0.54,0.54,297524.0,2776.72,276.87,183.54,664.53,91.84,1472.04,1094.18,261.76,277.88,262.7,2623.0,1160.0,1401.0,5184.0,259.0,299.0,37.0,528.0,8.0,1185.0,1504.0,2364.0,3524.0,248.0,553.0,2272.0,1241.0,443.0,1215.0,2758.0,726.0,299.0,81.08,90.15,105.64,90.0,92.0,77.0,5207.26,3783.0,3803.14,515.0,40.54,64.87,64.87,252.54,253.49,246.41,2360.14,228.8,151.28,576.37,79.73,1264.6,926.23,218.46,229.35,218.96,2211.0,1016.0,1260.0,4487.0,235.0,232.0,36.0,454.0,8.0,998.0,1300.0,1976.0,2992.0,253.0,563.0,2191.0,1657.0,384.0,1255.0,2411.0,560.0,256.0,69.52,68.93,90.34,92.0,83.0,60.0,4482.48,3227.0,3229.44,592.0,33.41,51.95,51.95,210.26,210.24,204.53,-4.423707866505726,0.8982150223878755,82,82,0.05583482340920396,0.04614081553084794,0.06029765665963082,0.05162608730724244,0.5475309984772678,3.158536585365854,2.8658536585365852
0.527134,230,2.80487,266,3.2439,30,5,0.877049,0.836066,0.60365,99,0.166666,0.186991,47,20242025,24.9390243902439,31.695121951219512,Carolina Hurricanes,12,5,,47,42,0,CAR,20242025,0.573170731707317,0.43902439024390244,CAR,CAR,Team Level,all,82,0.55,0.59,0.58,297020.0,3006.91,293.06,197.35,740.64,101.27,1623.81,1169.88,277.54,294.71,279.14,2599.0,1527.0,1634.0,5760.0,266.0,317.0,29.0,545.0,11.0,1417.0,1570.0,2333.0,3860.0,273.0,590.0,2574.0,1415.0,452.0,1329.0,2998.0,814.0,314.0,85.43,101.22,106.41,89.0,103.0,74.0,5806.33,4126.0,4155.22,563.0,43.73,59.31,59.44,277.35,278.89,269.54,2245.65,236.84,154.37,531.91,75.85,1189.28,858.76,225.36,236.82,225.34,2045.0,1002.0,1035.0,4082.0,230.0,258.0,28.0,384.0,9.0,900.0,1266.0,1815.0,2817.0,270.0,586.0,2309.0,1915.0,408.0,1349.0,2123.0,632.0,292.0,61.48,77.66,97.7,82.0,76.0,72.0,4069.92,3047.0,3045.03,653.0,34.56,55.89,55.89,215.52,215.64,210.48,2.4484787592441832,0.8948772123044866,82,82,0.05920005386842636,0.04784324287926739,0.06343007204902026,0.0589859268736112,0.5530477448575203,3.2439024390243905,2.8048780487804876
